cluster_id,lat,lon,count,type,polygon,distance_to_coast
90,21.366488525115578,111.16869349502397,17,anchorage,"POLYGON ((111.21188687774294 21.32838940752351, 111.17872585526315 21.33488275, 111.13120294000001 21.37189452, 111.1327226923077 21.394092, 111.1372336367713 21.3950545426009, 111.2396538932039 21.34816035275081, 111.23679447435897 21.34209267948718, 111.21188687774294 21.32838940752351))",12198.929591082726
94,21.533637103206793,111.80135520251088,19,anchorage,"POLYGON ((111.7238988 21.4931511, 111.76095708599509 21.53646376167076, 111.80569266507177 21.549330799043066, 111.82375055223882 21.54770495522388, 111.83478622689076 21.542084806722688, 111.8362135479452 21.539746684931504, 111.77365773333332 21.495501083333334, 111.7238988 21.4931511))",3910.293303647419
95,24.33352505918574,118.2559265910159,68,anchorage,"POLYGON ((118.31245113445378 24.251199336134455, 118.13154556190476 24.308728771428573, 118.13155427906977 24.308821720930233, 118.17158279104477 24.358083656716417, 118.17831596923078 24.36353429230769, 118.39017425490198 24.411036098039215, 118.4119994404145 24.402053051813475, 118.37829809900991 24.343558475247526, 118.31245113445378 24.251199336134455))",8834.044541679801
96,24.52945531650208,118.52229849360855,27,anchorage,"POLYGON ((118.52547498809524 24.49459628174603, 118.49146096330276 24.554781596330276, 118.50047436585366 24.550412219512197, 118.51121673076923 24.545160935897435, 118.56010537777777 24.517168533333333, 118.52547498809524 24.49459628174603))",3246.3379442024448
98,21.974019632540053,113.65722027998322,8,anchorage,"POLYGON ((113.64940308749999 21.957897600000003, 113.64959642857143 21.992350685714285, 113.65647640298508 21.99479280597015, 113.67491863839287 21.966668040178572, 113.6638161967213 21.96153529508197, 113.65395788888888 21.958680666666666, 113.64940308749999 21.957897600000003))",9199.690165946318
99,40.7024022289697,121.11209722760528,48,anchorage,"POLYGON ((121.12646534 40.68236549, 121.10824760714286 40.68931223214286, 121.09953558850576 40.694788455172414, 121.08955173170733 40.70118007317073, 121.0853939 40.708164242857144, 121.0874837007874 40.711217291338585, 121.11369378571429 40.72162220535714, 121.13938756666667 40.71877886666667, 121.13220220408164 40.688616571428575, 121.12646534 40.68236549))",10469.502070198923
100,19.998609223294274,110.02460517535044,53,anchorage,"POLYGON ((110.01290787719299 19.951538456140348, 110.00655887769784 19.95966448201439, 110.02263532307691 20.044542753846155, 110.03148913636363 20.04428630909091, 110.03515795999999 20.04377466, 110.03770562264151 20.039183943396228, 110.03826997333333 20.03772204, 110.03866478431372 19.964397647058824, 110.01290787719299 19.951538456140348))",3860.0343120980797
101,22.444095207213465,113.03553181974011,18,anchorage,"POLYGON ((113.05855879166667 22.433593341666665, 113.01188021666667 22.444632449999997, 113.02951014285715 22.44799714285714, 113.03009444776119 22.44798204477612, 113.03784288118813 22.445865376237624, 113.0449119605263 22.443724342105263, 113.05855879166667 22.433593341666665))",14831.77416382917
103,38.32538310444974,117.87290907484449,100,anchorage,"POLYGON ((117.87896963461539 38.31676700961538, 117.87648236842105 38.31728978947368, 117.83258391999999 38.32731564, 117.86786789655173 38.348878896551724, 117.8901733483146 38.32021408988764, 117.87977055038759 38.31696748837209, 117.87896963461539 38.31676700961538))",8423.864409995154
105,22.72426235581132,115.63783106318478,183,anchorage,"POLYGON ((115.66225325112109 22.64281253811659, 115.637299775 22.677197525, 115.58387383606558 22.76150205737705, 115.58236499603176 22.77638292063492, 115.61838290517241 22.79895601724138, 115.73258540909092 22.767650534090908, 115.72245082278481 22.716105329113926, 115.710777825 22.691453225, 115.66225325112109 22.64281253811659))",5538.569840233728
106,22.086417237462356,113.89294401160123,52,anchorage,"POLYGON ((113.87640971014493 22.06253739130435, 113.87001919266055 22.06634411009174, 113.87205244067796 22.101848305084747, 113.87913686153846 22.102927415384617, 113.91295956666666 22.09973953333333, 113.91407624074074 22.086615796296297, 113.913376 22.07617078082192, 113.87640971014493 22.06253739130435))",16996.61892654323
107,21.717019098534887,108.61155413184547,36,anchorage,"POLYGON ((108.66109630882353 21.64974293382353, 108.58829656603774 21.705280641509432, 108.57884356451613 21.732963854838708, 108.63352709574467 21.734329936170212, 108.64479057142857 21.725625523809523, 108.66109630882353 21.64974293382353))",3089.0306925133937
