terminal_id,lat,lon,berth_count,dwell_minutes,center_method,polygon
191,30.58546313207547,121.08583205660378,1,35102.566666666666,duration_weighted_berth_medoid,"POLYGON ((121.07960519901243 30.58085588301955, 121.09086794676173 30.58085588301955, 121.09086794676173 30.589719243556384, 121.07960519901243 30.589719243556384, 121.07960519901243 30.58085588301955))"
192,21.141670081967213,110.40027418032787,2,40091.566666666666,duration_weighted_berth_medoid,"POLYGON ((110.38845775133478 21.129466382633776, 110.40663992883506 21.129466382633776, 110.40663992883506 21.147565202825486, 110.38845775133478 21.147565202825486, 110.38845775133478 21.129466382633776))"
193,21.2414010625,110.4195208359375,1,22274.933333333334,duration_weighted_berth_medoid,"POLYGON ((110.41452910299974 21.236037298749427, 110.42514766726086 21.236037298749427, 110.42514766726086 21.24602558980718, 110.41452910299974 21.24602558980718, 110.41452910299974 21.236037298749427))"
194,32.19655792857143,119.87988073469387,1,11032.416666666664,duration_weighted_berth_medoid,"POLYGON ((119.87478361376675 32.191846818322006, 119.8850582264315 32.191846818322006, 119.8850582264315 32.2020460577252, 119.87478361376675 32.2020460577252, 119.87478361376675 32.191846818322006))"
195,23.050488140350875,113.50880024561403,3,17838.233333333334,duration_weighted_berth_medoid,"POLYGON ((113.49591227137553 23.044328852464606, 113.5146872132477 23.044328852464606, 113.5146872132477 23.06401857881131, 113.49591227137553 23.06401857881131, 113.49591227137553 23.044328852464606))"
196,31.09883444230769,121.45848232692308,4,139438.81666666665,duration_weighted_berth_medoid,"POLYGON ((121.45278371446844 31.08694884221539, 121.46792589809611 31.08694884221539, 121.46792589809611 31.106395945800077, 121.45278371446844 31.106395945800077, 121.45278371446844 31.08694884221539))"
197,24.44891251851852,117.99846118518518,1,13504.5,duration_weighted_berth_medoid,"POLYGON ((117.99244600431552 24.444191710043057, 118.0039834786245 24.444191710043057, 118.0039834786245 24.45366183694336, 117.99244600431552 24.45366183694336, 117.99244600431552 24.444191710043057))"
198,31.355812105263155,121.5121264736842,5,221927.98333333334,duration_weighted_berth_medoid,"POLYGON ((121.49479796107751 31.348032441111847, 121.52363793515198 31.348032441111847, 121.52363793515198 31.36365665816241, 121.49479796107751 31.36365665816241, 121.49479796107751 31.348032441111847))"
199,36.87908635,122.43833855,4,130629.28333333333,duration_weighted_berth_medoid,"POLYGON ((122.43022132273083 36.875030879437375, 122.44407190457918 36.875030879437375, 122.44407190457918 36.891639241901956, 122.43022132273083 36.891639241901956, 122.43022132273083 36.875030879437375))"
200,34.31199534343434,120.26768976767676,2,23594.45,duration_weighted_berth_medoid,"POLYGON ((120.25963111057233 34.30400330719489, 120.27846590777114 34.30400330719489, 120.27846590777114 34.31669934651732, 120.25963111057233 34.31669934651732, 120.25963111057233 34.30400330719489))"
201,37.71724801818182,121.11851836363635,2,27197.316666666666,duration_weighted_berth_medoid,"POLYGON ((121.10743827490798 37.71302506498093, 121.12747710777109 37.71302506498093, 121.12747710777109 37.72414991532229, 121.10743827490798 37.72414991532229, 121.10743827490798 37.71302506498093))"
202,31.367085777777774,121.64538955555554,2,1591.5333333333333,duration_weighted_berth_medoid,"POLYGON ((121.63714342875416 31.362446767573044, 121.65091209952853 31.362446767573044, 121.65091209952853 31.37280544785041, 121.63714342875416 31.37280544785041, 121.63714342875416 31.362446767573044))"
203,37.713611125,121.07964,1,7079.1,duration_weighted_berth_medoid,"POLYGON ((121.0719104963755 37.70956904935097, 121.08566163006935 37.70956904935097, 121.08566163006935 37.7176745940614, 121.0719104963755 37.7176745940614, 121.0719104963755 37.70956904935097))"
204,23.046806507462687,113.5185242835821,1,35715.55,duration_weighted_berth_medoid,"POLYGON ((113.51303736072735 23.04152797805342, 113.5238107643388 23.04152797805342, 113.5238107643388 23.05180558559882, 113.51303736072735 23.05180558559882, 113.51303736072735 23.04152797805342))"
205,39.02212033333333,121.74574296774193,4,28990.399999999998,duration_weighted_berth_medoid,"POLYGON ((121.73867230190378 39.015062025104186, 121.75095676069756 39.015062025104186, 121.75095676069756 39.029366259508514, 121.73867230190378 39.029366259508514, 121.73867230190378 39.015062025104186))"
206,23.092238599999998,113.453963,1,44762.933333333334,duration_weighted_berth_medoid,"POLYGON ((113.44856163459846 23.087311720951984, 113.46115219346805 23.087311720951984, 113.46115219346805 23.096984333647203, 113.44856163459846 23.096984333647203, 113.44856163459846 23.087311720951984))"
207,21.063288311475407,110.46033047540983,1,24377.2,duration_weighted_berth_medoid,"POLYGON ((110.45517436661929 21.05859458120314, 110.46546730383506 21.05859458120314, 110.46546730383506 21.06790299036961, 110.45517436661929 21.06790299036961, 110.45517436661929 21.05859458120314))"
208,30.162296807692307,121.99398655769231,1,9100.633333333333,duration_weighted_berth_medoid,"POLYGON ((121.98855146264891 30.157335091114252, 122.00053912124581 30.157335091114252, 122.00053912124581 30.166751046037128, 121.98855146264891 30.166751046037128, 121.98855146264891 30.157335091114252))"
209,40.24710118897638,122.09416686614173,3,18435.55,duration_weighted_berth_medoid,"POLYGON ((122.08898136511786 40.243356091312044, 122.09971112295153 40.243356091312044, 122.09971112295153 40.2572426195174, 122.08898136511786 40.2572426195174, 122.08898136511786 40.243356091312044))"
210,38.959775912162165,117.72704644594594,1,23471.899999999998,duration_weighted_berth_medoid,"POLYGON ((117.72139774176607 38.95588761960341, 117.73213227029116 38.95588761960341, 117.73213227029116 38.964060947556845, 117.72139774176607 38.964060947556845, 117.72139774176607 38.95588761960341))"
211,32.06124059731543,121.69298430201341,1,14421.133333333333,duration_weighted_berth_medoid,"POLYGON ((121.68765882116479 32.05695529936087, 121.69836504565932 32.05695529936087, 121.69836504565932 32.06561030593633, 121.68765882116479 32.06561030593633, 121.68765882116479 32.05695529936087))"
212,24.41513280952381,118.04029040476192,1,5333.35,duration_weighted_berth_medoid,"POLYGON ((118.03415979072513 24.410601157035934, 118.04584278863712 24.410601157035934, 118.04584278863712 24.41974859276059, 118.03415979072513 24.41974859276059, 118.03415979072513 24.410601157035934))"
213,25.146074303030304,119.0221856060606,1,8650.2,duration_weighted_berth_medoid,"POLYGON ((119.01720818208976 25.14043933768907, 119.02739638362449 25.14043933768907, 119.02739638362449 25.150687057585404, 119.01720818208976 25.150687057585404, 119.01720818208976 25.14043933768907))"
214,26.02925827027027,119.4989689189189,1,43144.416666666664,duration_weighted_berth_medoid,"POLYGON ((119.49354036288409 26.02438944685315, 119.5066905712458 26.02438944685315, 119.5066905712458 26.036204139342104, 119.49354036288409 26.036204139342104, 119.49354036288409 26.02438944685315))"
215,22.771728194444442,115.59870433333334,1,1841.5833333333333,duration_weighted_berth_medoid,"POLYGON ((115.59379778936035 22.766516985576413, 115.60416722681866 22.766516985576413, 115.60416722681866 22.776252219202892, 115.59379778936035 22.776252219202892, 115.59379778936035 22.766516985576413))"
216,19.80364662352941,109.16352922352941,2,40380.73333333333,duration_weighted_berth_medoid,"POLYGON ((109.15807302134672 19.798132371677507, 109.1702820333065 19.798132371677507, 109.1702820333065 19.80890992227754, 109.15807302134672 19.80890992227754, 109.15807302134672 19.798132371677507))"
217,21.555850227272728,108.3721675909091,1,13011.550000000001,duration_weighted_berth_medoid,"POLYGON ((108.3671294731813 21.55103754183582, 108.37761665918002 21.55103754183582, 108.37761665918002 21.56171596658039, 108.3671294731813 21.56171596658039, 108.3671294731813 21.55103754183582))"
218,19.5529800625,110.8296055,1,14863.633333333337,duration_weighted_berth_medoid,"POLYGON ((110.82392882571331 19.547267088408628, 110.8352096006576 19.547267088408628, 110.8352096006576 19.558685501149572, 110.82392882571331 19.558685501149572, 110.82392882571331 19.547267088408628))"
219,32.00589872,120.67802750666667,2,75646.26666666668,duration_weighted_berth_medoid,"POLYGON ((120.67018611582898 32.00114546796562, 120.68788939348542 32.00114546796562, 120.68788939348542 32.01124236157565, 120.67018611582898 32.01124236157565, 120.67018611582898 32.00114546796562))"
220,21.56453966666667,108.37560370588236,1,106417.70000000001,duration_weighted_berth_medoid,"POLYGON ((108.36837445602694 21.553972168139236, 108.38354655224448 21.553972168139236, 108.38354655224448 21.576490165440717, 108.36837445602694 21.576490165440717, 108.36837445602694 21.553972168139236))"
221,31.398780652173915,118.34617386956522,1,9261.133333333335,duration_weighted_berth_medoid,"POLYGON ((118.34105805602702 31.39432507228733, 118.35119230713084 31.39432507228733, 118.35119230713084 31.403097391361122, 118.34105805602702 31.403097391361122, 118.34105805602702 31.39432507228733))"
222,32.088918371428576,119.93043077142858,6,16781.433333333334,duration_weighted_berth_medoid,"POLYGON ((119.922421976027 32.079369032645886, 119.93703040497316 32.079369032645886, 119.93703040497316 32.09844625158883, 119.922421976027 32.09844625158883, 119.922421976027 32.079369032645886))"
223,32.30609470454545,119.8340053409091,1,54234.53333333334,duration_weighted_berth_medoid,"POLYGON ((119.82704787931546 32.300823920254, 119.83927097124585 32.300823920254, 119.83927097124585 32.311803746379375, 119.82704787931546 32.311803746379375, 119.82704787931546 32.300823920254))"
224,23.522624,116.38608909375,4,54036.61666666667,duration_weighted_berth_medoid,"POLYGON ((116.36684142875416 23.517513295007134, 116.39168313711592 23.517513295007134, 116.39168313711592 23.52977557794114, 116.36684142875416 23.52977557794114, 116.36684142875416 23.517513295007134))"
225,31.19876162745098,118.00417303921567,11,36595.566666666666,duration_weighted_berth_medoid,"POLYGON ((117.99672058610643 31.18833949352726, 118.01449282309622 31.18833949352726, 118.01449282309622 31.210376062726336, 117.99672058610643 31.210376062726336, 117.99672058610643 31.18833949352726))"
226,31.189346872340423,118.00379878723405,6,25074.733333333334,duration_weighted_berth_medoid,"POLYGON ((117.99492056208747 31.176549187978498, 118.01001480653993 31.176549187978498, 118.01001480653993 31.196017289882167, 117.99492056208747 31.196017289882167, 117.99492056208747 31.176549187978498))"
227,31.13177706976744,118.00052168604651,1,3106.866666666667,duration_weighted_berth_medoid,"POLYGON ((117.99558311480065 31.127245672745843, 118.00549995219825 31.127245672745843, 118.00549995219825 31.136004296139625, 117.99558311480065 31.136004296139625, 117.99558311480065 31.127245672745843))"
228,31.456743115384615,118.33959118461539,1,10691.35,duration_weighted_berth_medoid,"POLYGON ((118.33461452543352 31.452524020591742, 118.3445936978332 31.452524020591742, 118.3445936978332 31.460954861044105, 118.33461452543352 31.460954861044105, 118.33461452543352 31.452524020591742))"
229,31.20810288571429,118.07903651428572,1,1210.6833333333334,duration_weighted_berth_medoid,"POLYGON ((118.07417147693467 31.203877025977476, 118.08433637068437 31.203877025977476, 118.08433637068437 31.21240859137729, 118.07417147693467 31.21240859137729, 118.07417147693467 31.203877025977476))"
230,32.325594605263156,119.73863302631578,2,20928.01666666667,duration_weighted_berth_medoid,"POLYGON ((119.73337736304215 32.32096809877506, 119.74699153735115 32.32096809877506, 119.74699153735115 32.33090396755731, 119.73337736304215 32.33090396755731, 119.73337736304215 32.32096809877506))"
231,30.243601577030812,122.27738761064425,2,13281.65,duration_weighted_berth_medoid,"POLYGON ((122.27244687658158 30.23933322490601, 122.29007423791252 30.23933322490601, 122.29007423791252 30.250931165374748, 122.27244687658158 30.250931165374748, 122.27244687658158 30.23933322490601))"
232,28.270321767195767,121.57060933862434,1,16564.1,duration_weighted_berth_medoid,"POLYGON ((121.56566187319855 28.265963733234244, 121.57556734968895 28.265963733234244, 121.57556734968895 28.27468764508444, 121.56566187319855 28.27468764508444, 121.56566187319855 28.265963733234244))"
233,26.77279471875,119.72166615625,1,56035.5,duration_weighted_berth_medoid,"POLYGON ((119.71610148651465 26.764779187943983, 119.72801969245796 26.764779187943983, 119.72801969245796 26.77935987233118, 119.71610148651465 26.77935987233118, 119.71610148651465 26.764779187943983))"
234,26.614762193548387,119.72932722580646,1,9181.466666666667,duration_weighted_berth_medoid,"POLYGON ((119.72427310835542 26.609926717393765, 119.73585610362449 26.609926717393765, 119.73585610362449 26.619155899837093, 119.72427310835542 26.619155899837093, 119.72427310835542 26.609926717393765))"
235,37.45089319298246,122.19509605263157,2,110506.35,duration_weighted_berth_medoid,"POLYGON ((122.18391185968731 37.44490746470201, 122.20743582261196 37.44490746470201, 122.20743582261196 37.457806973278736, 122.18391185968731 37.457806973278736, 122.18391185968731 37.44490746470201))"
236,24.719491923076927,118.73919741758243,2,15269.666666666666,duration_weighted_berth_medoid,"POLYGON ((118.73428814446703 24.71316295272062, 118.74660218020821 24.71316295272062, 118.74660218020821 24.723971769126948, 118.73428814446703 24.723971769126948, 118.73428814446703 24.71316295272062))"
237,31.4746074,121.42618126666666,3,257753.6166666666,duration_weighted_berth_medoid,"POLYGON ((121.41622660835537 31.46573484156238, 121.43833862207835 31.46573484156238, 121.43833862207835 31.48095793584162, 121.41622660835537 31.48095793584162, 121.41622660835537 31.46573484156238))"
238,38.9630431617647,117.73863138235295,1,11596.916666666666,duration_weighted_berth_medoid,"POLYGON ((117.73317292264879 38.95870794280674, 117.74458860362449 38.95870794280674, 117.74458860362449 38.96688283179089, 117.73317292264879 38.96688283179089, 117.73317292264879 38.95870794280674))"
239,26.720478928571428,119.65949335714286,1,27132.516666666666,duration_weighted_berth_medoid,"POLYGON ((119.65442287875415 26.714661427519335, 119.66454634902361 26.714661427519335, 119.66454634902361 26.72616627211529, 119.65442287875415 26.72616627211529, 119.65442287875415 26.714661427519335))"
240,26.72830692753623,119.6571300289855,1,14476.183333333334,duration_weighted_berth_medoid,"POLYGON ((119.65155091685945 26.72276187556997, 119.66263552579129 26.72276187556997, 119.66263552579129 26.7345611065306, 119.65155091685945 26.7345611065306, 119.65155091685945 26.72276187556997))"
241,31.378347166666668,121.62459691666668,4,1720.9833333333336,duration_weighted_berth_medoid,"POLYGON ((121.617051456027 31.372996154503284, 121.6322868230961 31.372996154503284, 121.6322868230961 31.3843359373301, 121.617051456027 31.3843359373301, 121.617051456027 31.372996154503284))"
242,19.288712221238935,110.64382705309735,1,7214.650000000001,duration_weighted_berth_medoid,"POLYGON ((110.63884777085939 19.283984724841307, 110.64884007124583 19.283984724841307, 110.64884007124583 19.293753022550508, 110.63884777085939 19.293753022550508, 110.63884777085939 19.283984724841307))"
243,31.524743907407405,121.5983034074074,1,16703.75,duration_weighted_berth_medoid,"POLYGON ((121.59248164107953 31.51962864460694, 121.60457857124587 31.51962864460694, 121.60457857124587 31.529350152613965, 121.59248164107953 31.529350152613965, 121.59248164107953 31.51962864460694))"
244,24.888135333333334,118.6829576904762,2,8231.8,duration_weighted_berth_medoid,"POLYGON ((118.67795014705524 24.87913680026473, 118.69157127951719 24.87913680026473, 118.69157127951719 24.892608729360372, 118.67795014705524 24.892608729360372, 118.67795014705524 24.87913680026473))"
245,22.73903053488372,114.62724341860466,3,29513.866666666672,duration_weighted_berth_medoid,"POLYGON ((114.62226768816986 22.731441876222284, 114.6364594369578 22.731441876222284, 114.6364594369578 22.743576127634785, 114.62226768816986 22.743576127634785, 114.62226768816986 22.731441876222284))"
246,23.47235981818182,116.48255020454545,1,50571.95000000001,duration_weighted_berth_medoid,"POLYGON ((116.47675135457776 23.46559449637752, 116.48802148033673 23.46559449637752, 116.48802148033673 23.47774043210345, 116.47675135457776 23.47774043210345, 116.47675135457776 23.46559449637752))"
247,26.6963035,119.81918172727273,1,26415.533333333333,duration_weighted_berth_medoid,"POLYGON ((119.81320462931546 26.69077921783536, 119.8242410127154 26.69077921783536, 119.8242410127154 26.70074283973978, 119.81320462931546 26.70074283973978, 119.81320462931546 26.69077921783536))"
248,31.280148875,121.755771625,4,1587.1,duration_weighted_berth_medoid,"POLYGON ((121.74514385745928 31.27390374282763, 121.76101986476286 31.27390374282763, 121.76101986476286 31.29030896415003, 121.74514385745928 31.29030896415003, 121.74514385745928 31.27390374282763))"
249,31.99190445,119.979788725,1,13947.3,duration_weighted_berth_medoid,"POLYGON ((119.9734510293155 31.98627732735527, 119.98606976479421 31.98627732735527, 119.98606976479421 31.997648250961547, 119.9734510293155 31.997648250961547, 119.9734510293155 31.98627732735527))"
250,31.96861916770186,120.39020694409938,3,72968.91666666666,duration_weighted_berth_medoid,"POLYGON ((120.38515742875411 31.964282940387722, 120.40458347228076 31.964282940387722, 120.40458347228076 31.972872823486664, 120.38515742875411 31.972872823486664, 120.38515742875411 31.964282940387722))"
251,38.98024149056604,118.46866371698113,1,121603.08333333334,duration_weighted_berth_medoid,"POLYGON ((118.46330926593734 38.96893411096783, 118.47372653406262 38.96893411096783, 118.47372653406262 38.99354992570808, 118.46330926593734 38.99354992570808, 118.46330926593734 38.96893411096783))"
252,30.63103702620087,121.15978024890829,5,87457.29999999999,duration_weighted_berth_medoid,"POLYGON ((121.14979055375414 30.6210818873037, 121.17283228125358 30.6210818873037, 121.17283228125358 30.640202186663878, 121.14979055375414 30.640202186663878, 121.14979055375414 30.6210818873037))"
253,29.98194406521739,121.73909782608695,1,25859.466666666664,duration_weighted_berth_medoid,"POLYGON ((121.73376371455731 29.977555869072617, 121.7463464819601 29.977555869072617, 121.7463464819601 29.986269406329097, 121.73376371455731 29.986269406329097, 121.73376371455731 29.977555869072617))"
254,31.72343,121.13336,1,160.2,duration_weighted_berth_medoid,"POLYGON ((121.12847230190373 31.71922733531918, 121.13867244809617 31.71922733531918, 121.13867244809617 31.727836352801518, 121.12847230190373 31.727836352801518, 121.12847230190373 31.71922733531918))"
255,31.708688153846154,121.15198476923076,1,550.4333333333333,duration_weighted_berth_medoid,"POLYGON ((121.14688655375416 31.703913391153566, 121.15707582124584 31.703913391153566, 121.15707582124584 31.71383338478302, 121.14688655375416 31.71383338478302, 121.14688655375416 31.703913391153566))"
256,39.5053457797834,121.4010123537906,1,14457.383333333335,duration_weighted_berth_medoid,"POLYGON ((121.39605471177302 39.501529268275114, 121.40598482124584 39.501529268275114, 121.40598482124584 39.50915610518872, 121.39605471177302 39.50915610518872, 121.39605471177302 39.501529268275114))"
257,40.331703153846156,122.13298356410257,1,112759.76666666666,duration_weighted_berth_medoid,"POLYGON ((122.12471336264895 40.32616685071178, 122.1418728517097 40.32616685071178, 122.1418728517097 40.3374305730052, 122.12471336264895 40.3374305730052, 122.12471336264895 40.32616685071178))"
258,22.671367146666668,113.66056634222222,3,34841.833333333336,duration_weighted_berth_medoid,"POLYGON ((113.65122328589699 22.66576219029758, 113.66977038942764 22.66576219029758, 113.66977038942764 22.676821294980407, 113.65122328589699 22.676821294980407, 113.65122328589699 22.66576219029758))"
259,32.1391708627451,119.91410598039216,6,17368.666666666668,duration_weighted_berth_medoid,"POLYGON ((119.895153532604 32.126572408120715, 119.91931238247065 32.126572408120715, 119.91931238247065 32.14439119896854, 119.895153532604 32.14439119896854, 119.895153532604 32.126572408120715))"
260,22.86060326923077,113.57450775,1,2763.8999999999996,duration_weighted_berth_medoid,"POLYGON ((113.56962005190378 22.856050539985755, 113.5807233977421 22.856050539985755, 113.5807233977421 22.865324230431924, 113.56962005190378 22.865324230431924, 113.56962005190378 22.856050539985755))"
261,22.8767473814433,113.57291879381444,2,17196.61666666667,duration_weighted_berth_medoid,"POLYGON ((113.56727292875414 22.86650274594431, 113.57812573124585 22.86650274594431, 113.57812573124585 22.882517060141726, 113.56727292875414 22.882517060141726, 113.56727292875414 22.86650274594431))"
262,22.746568777777778,115.03546535897436,1,8796.883333333333,duration_weighted_berth_medoid,"POLYGON ((115.03002945468162 22.741323436913902, 115.04090765534865 22.741323436913902, 115.04090765534865 22.751962699532477, 115.03002945468162 22.751962699532477, 115.03002945468162 22.741323436913902))"
263,21.952764533333333,113.21007233333333,1,7784.683333333333,duration_weighted_berth_medoid,"POLYGON ((113.20479105190381 21.947828421596984, 113.21533591348533 21.947828421596984, 113.21533591348533 21.957703077476086, 113.20479105190381 21.957703077476086, 113.20479105190381 21.947828421596984))"
264,19.768469779661018,109.15975439830508,2,69308.53333333334,duration_weighted_berth_medoid,"POLYGON ((109.15032695602697 19.76188783113533, 109.16532453042952 19.76188783113533, 109.16532453042952 19.774536295034736, 109.15032695602697 19.774536295034736, 109.15032695602697 19.76188783113533))"
265,32.00215010833333,120.5446239,3,21864.800000000003,duration_weighted_berth_medoid,"POLYGON ((120.52851103508607 31.997813349031098, 120.54953282542756 31.997813349031098, 120.54953282542756 32.00935817497234, 120.52851103508607 32.00935817497234, 120.52851103508607 31.997813349031098))"
266,28.095589733333334,121.13442400000001,1,7761.333333333333,duration_weighted_berth_medoid,"POLYGON ((121.1294580919515 28.09113266825167, 121.1394772464265 28.09113266825167, 121.1394772464265 28.09995533449058, 121.1294580919515 28.09995533449058, 121.1294580919515 28.09113266825167))"
267,39.01780469483568,121.69959503755868,2,43244.183333333334,duration_weighted_berth_medoid,"POLYGON ((121.69380070550594 39.009302034293, 121.70567032938278 39.009302034293, 121.70567032938278 39.021781523824686, 121.69380070550594 39.021781523824686, 121.69380070550594 39.009302034293))"
268,27.979042500000002,120.91302586363636,3,35914.96666666667,duration_weighted_berth_medoid,"POLYGON ((120.90703054303987 27.97298820778066, 120.92286526641523 27.97298820778066, 120.92286526641523 27.983661812937466, 120.90703054303987 27.983661812937466, 120.90703054303987 27.97298820778066))"
269,23.46270225,116.473496125,1,484.3833333333333,duration_weighted_berth_medoid,"POLYGON ((116.46826685602706 23.457620471868726, 116.47851771063968 23.457620471868726, 116.47851771063968 23.467203041499854, 116.46826685602706 23.467203041499854, 116.46826685602706 23.457620471868726))"
270,24.81795021875,118.716934765625,1,2462.4,duration_weighted_berth_medoid,"POLYGON ((118.71201337213954 24.813286099721196, 118.72421857124584 24.813286099721196, 118.72421857124584 24.82242492741688, 118.71201337213954 24.82242492741688, 118.71201337213954 24.813286099721196))"
271,25.216802262626263,118.98359955555556,3,22043.383333333335,duration_weighted_berth_medoid,"POLYGON ((118.9751381780336 25.207720189079232, 118.99465544199305 25.207720189079232, 118.99465544199305 25.22449679560596, 118.9751381780336 25.22449679560596, 118.9751381780336 25.207720189079232))"
272,24.532443911764705,118.22552579411764,1,4193.45,duration_weighted_berth_medoid,"POLYGON ((118.22062155355798 24.52719342674863, 118.23228650362451 24.52719342674863, 118.23228650362451 24.536869686189522, 118.22062155355798 24.536869686189522, 118.22062155355798 24.52719342674863))"
273,25.103664707317073,119.0667802195122,1,11315.216666666667,duration_weighted_berth_medoid,"POLYGON ((119.06072524705382 25.098492196329346, 119.07306540731138 25.098492196329346, 119.07306540731138 25.108920958382257, 119.06072524705382 25.108920958382257, 119.06072524705382 25.098492196329346))"
274,25.21788825882353,119.02983250588235,1,3414.55,duration_weighted_berth_medoid,"POLYGON ((119.02483384810895 25.21328576986102, 119.03477107712821 25.21328576986102, 119.03477107712821 25.222356072931444, 119.02483384810895 25.222356072931444, 119.02483384810895 25.21328576986102))"
275,24.63493486666667,118.68032073333333,1,5151.716666666666,duration_weighted_berth_medoid,"POLYGON ((118.67527142875416 24.629458844960315, 118.68531350147838 24.629458844960315, 118.68531350147838 24.63966882072973, 118.67527142875416 24.63966882072973, 118.67527142875416 24.629458844960315))"
276,32.00863560784313,120.35896231372548,1,28978.78333333333,duration_weighted_berth_medoid,"POLYGON ((120.35350503855615 32.00394973090563, 120.36711334902361 32.00394973090563, 120.36711334902361 32.01489636677028, 120.35350503855615 32.01489636677028, 120.35350503855615 32.00394973090563))"
277,32.27167914285714,119.4401069047619,1,17702.333333333332,duration_weighted_berth_medoid,"POLYGON ((119.4330008733324 32.26686144687357, 119.44516478863714 32.26686144687357, 119.44516478863714 32.27587930708574, 119.4330008733324 32.27587930708574, 119.4330008733324 32.26686144687357))"
278,36.797054732394365,121.49689094366197,1,35782.63333333333,duration_weighted_berth_medoid,"POLYGON ((121.48945325062175 36.79224916774588, 121.50300851242231 36.79224916774588, 121.50300851242231 36.801304558196264, 121.48945325062175 36.801304558196264, 121.48945325062175 36.79224916774588))"
279,26.68435425,119.81978000000001,3,2602.133333333333,duration_weighted_berth_medoid,"POLYGON ((119.80467510190381 26.679520862577732, 119.82635514348537 26.679520862577732, 119.82635514348537 26.6905533753222, 119.80467510190381 26.6905533753222, 119.80467510190381 26.679520862577732))"
280,32.013133465116276,119.98613937209302,3,10821.466666666667,duration_weighted_berth_medoid,"POLYGON ((119.97916181316988 32.00766730605342, 119.99208339348533 32.00766730605342, 119.99208339348533 32.01949269490066, 119.97916181316988 32.01949269490066, 119.97916181316988 32.00766730605342))"
281,31.950278731707318,120.1160451707317,2,4272.45,duration_weighted_berth_medoid,"POLYGON ((120.10277467875412 31.946069208520033, 120.12166262068445 31.946069208520033, 120.12166262068445 31.95733940197272, 120.10277467875412 31.95733940197272, 120.10277467875412 31.946069208520033))"
282,32.05616651351351,120.55010137837837,1,7300.3,duration_weighted_berth_medoid,"POLYGON ((120.54521368028222 32.051695533743974, 120.55544472512317 32.051695533743974, 120.55544472512317 32.06030888177095, 120.54521368028222 32.06030888177095, 120.54521368028222 32.051695533743974))"
283,22.774072999999998,113.62659450000001,2,839.3166666666666,duration_weighted_berth_medoid,"POLYGON ((113.62172946264877 22.769210767146117, 113.63779694904095 22.769210767146117, 113.63779694904095 22.78418270308271, 113.62172946264877 22.78418270308271, 113.62172946264877 22.769210767146117))"
284,22.23125931111111,113.08499862222222,1,3837.25,duration_weighted_berth_medoid,"POLYGON ((113.0800334632369 22.226641167696556, 113.08994637452454 22.226641167696556, 113.08994637452454 22.235848935706816, 113.0800334632369 22.235848935706816, 113.0800334632369 22.226641167696556))"
285,31.361292705882352,121.65692070588236,3,1501.8666666666668,duration_weighted_berth_medoid,"POLYGON ((121.65161190651465 31.355051947578332, 121.6678440373511 31.355051947578332, 121.6678440373511 31.367425588708553, 121.65161190651465 31.367425588708553, 121.65161190651465 31.355051947578332))"
286,29.894362913043476,122.082163,1,72397.43333333333,duration_weighted_berth_medoid,"POLYGON ((122.07417408568756 29.889343906545513, 122.08848948033675 29.889343906545513, 122.08848948033675 29.89933704786709, 122.07417408568756 29.89933704786709, 122.07417408568756 29.889343906545513))"
287,30.41751995652174,122.45174539130434,1,181316.73333333334,duration_weighted_berth_medoid,"POLYGON ((122.44386033431252 30.411231363281754, 122.45870815948115 30.411231363281754, 122.45870815948115 30.424571037488427, 122.44386033431252 30.424571037488427, 122.44386033431252 30.411231363281754))"
288,32.17514988659794,118.87078463917526,3,33500.0,duration_weighted_berth_medoid,"POLYGON ((118.85978462051342 32.16870108439464, 118.87584149809621 32.16870108439464, 118.87584149809621 32.17945410725948, 118.85978462051342 32.17945410725948, 118.85978462051342 32.16870108439464))"
289,32.19267077083334,119.63613235416666,2,64292.61666666667,duration_weighted_berth_medoid,"POLYGON ((119.62872315097638 32.18767795897001, 119.64550593619146 32.18767795897001, 119.64550593619146 32.19819556729622, 119.62872315097638 32.19819556729622, 119.62872315097638 32.18767795897001))"
290,32.18710767647059,119.90557529411764,2,61035.49999999999,duration_weighted_berth_medoid,"POLYGON ((119.90011688488123 32.18283362322719, 119.9105325747783 32.18283362322719, 119.9105325747783 32.19376219975403, 119.90011688488123 32.19376219975403, 119.90011688488123 32.18283362322719))"
291,37.71350094871794,121.06430634615386,2,45902.78333333334,duration_weighted_berth_medoid,"POLYGON ((121.05907768622718 37.709567665000286, 121.08025251569028 37.709567665000286, 121.08025251569028 37.71765006388489, 121.05907768622718 37.71765006388489, 121.05907768622718 37.709567665000286))"
292,32.32010663934426,119.8144658032787,4,61974.23333333334,duration_weighted_berth_medoid,"POLYGON ((119.80406670602702 32.31249328588634, 119.82470037883516 32.31249328588634, 119.82470037883516 32.32661584805134, 119.80406670602702 32.32661584805134, 119.80406670602702 32.31249328588634))"
293,32.18531519411764,119.58358420588236,4,172392.81666666668,duration_weighted_berth_medoid,"POLYGON ((119.57528608183348 32.18099698458524, 119.59777900787978 32.18099698458524, 119.59777900787978 32.189673009016595, 119.57528608183348 32.189673009016595, 119.57528608183348 32.18099698458524))"
