cluster_id,lat,lon,count,dwell_minutes,center_method,type,polygon,distance_to_coast,inside_china_land
1770,32.200150826086954,119.04947208695653,6,6917.216666666667,duration_weighted_stop_medoid,berth,"POLYGON((119.04921085714287 32.20004578571429, 119.04958672727274 32.20004578571429, 119.04958672727274 32.20035645454545, 119.04921085714287 32.20035645454545, 119.04921085714287 32.20004578571429))",61959.31340972728,True
1771,32.11632933333333,119.9118001111111,3,405.0,duration_weighted_stop_medoid,berth,"POLYGON((119.91131316666667 32.116155166666665, 119.9118001111111 32.116155166666665, 119.9118001111111 32.11668383333333, 119.91131316666667 32.11668383333333, 119.91131316666667 32.116155166666665))",483.5384091339298,False
1774,23.456215571428572,116.46504614285713,3,387.8166666666667,duration_weighted_stop_medoid,berth,"POLYGON((116.46417216666667 23.456215, 116.46515083333333 23.456215, 116.46515083333333 23.45631966666667, 116.46417216666667 23.45631966666667, 116.46417216666667 23.456215))",7926.333564577445,True
1776,24.5321525,118.52416666666666,3,741.6333333333333,duration_weighted_stop_medoid,berth,"POLYGON((118.52416666666666 24.5321525, 118.52559060000002 24.5321525, 118.52559060000002 24.532883333333334, 118.52416666666666 24.532883333333334, 118.52416666666666 24.5321525))",3011.8794078045644,False
1778,22.477633144927534,113.88177189855072,4,2855.4333333333334,duration_weighted_stop_medoid,berth,"POLYGON((113.88177189855072 22.477614125, 113.88195307142857 22.477614125, 113.88195307142857 22.477667142857143, 113.88177189855072 22.477667142857143, 113.88177189855072 22.477614125))",436.2393462826117,True
1780,23.392578454545454,117.0038480909091,3,406.98333333333335,duration_weighted_stop_medoid,berth,"POLYGON((117.00379366666668 23.392163333333333, 117.00397883333333 23.392163333333333, 117.00397883333333 23.392578454545454, 117.00379366666668 23.392578454545454, 117.00379366666668 23.392163333333333))",3132.523938522096,False
1784,32.06588077777778,120.58619422222222,4,605.3833333333333,duration_weighted_stop_medoid,berth,"POLYGON((120.5857148 32.065520199999995, 120.58620260000001 32.065520199999995, 120.58620260000001 32.0659112, 120.5857148 32.0659112, 120.5857148 32.065520199999995))",1434.7306334734192,False
1785,32.0664642,120.58806139999999,32,7451.683333333333,duration_weighted_stop_medoid,berth,"POLYGON((120.58800609090909 32.0664326, 120.588271875 32.0664326, 120.588271875 32.066566333333334, 120.58800609090909 32.066566333333334, 120.58800609090909 32.0664326))",1359.1479231229728,False
1786,31.280376949999997,118.19897655,3,1095.4666666666667,duration_weighted_stop_medoid,berth,"POLYGON((118.19854511111112 31.2798383, 118.19897655 31.2798383, 118.19897655 31.280376949999997, 118.19854511111112 31.280376949999997, 118.19854511111112 31.2798383))",197301.5172311778,True
1788,31.499771149999997,121.37517873750001,2,5644.116666666667,duration_weighted_stop_medoid,berth,"POLYGON((121.37517873750001 31.49976651948052, 121.37517976623377 31.49976651948052, 121.37517976623377 31.499771149999997, 121.37517873750001 31.499771149999997, 121.37517873750001 31.49976651948052))",3270.9528825538255,False
1792,34.36573361111111,119.77034791666668,86,159980.58333333334,duration_weighted_stop_medoid,berth,"POLYGON((119.769409 34.364021, 119.77046495543394 34.364021, 119.77046495543394 34.365794676470586, 119.769409 34.365794676470586, 119.769409 34.364021))",15431.68989625392,True
1793,31.707517444444445,121.72730966666667,2,502.5666666666666,duration_weighted_stop_medoid,berth,"POLYGON((121.7267235 31.707419125, 121.72730966666667 31.707419125, 121.72730966666667 31.707517444444445, 121.7267235 31.707517444444445, 121.7267235 31.707419125))",1061.5438751771596,False
1796,36.07531081818182,120.26897581818183,2,338.25,duration_weighted_stop_medoid,berth,"POLYGON((120.26887719999999 36.0751386, 120.26897581818183 36.0751386, 120.26897581818183 36.07531081818182, 120.26887719999999 36.07531081818182, 120.26887719999999 36.0751386))",2748.939125384833,False
1798,22.98226609433962,116.53045030188679,2,2702.2666666666664,duration_weighted_stop_medoid,berth,"POLYGON((116.53045030188679 22.98226609433962, 116.53046079166667 22.98226609433962, 116.53046079166667 22.982300666666664, 116.53045030188679 22.982300666666664, 116.53045030188679 22.98226609433962))",1142.7985573989242,False
1799,25.345696416666666,119.636819,2,724.8166666666666,duration_weighted_stop_medoid,berth,"POLYGON((119.63673911111111 25.34569211111111, 119.636819 25.34569211111111, 119.636819 25.345696416666666, 119.63673911111111 25.345696416666666, 119.63673911111111 25.34569211111111))",993.2035210746456,False
1800,25.33898943396226,119.64850416981133,2,1351.2,duration_weighted_stop_medoid,berth,"POLYGON((119.64850416981133 25.33898943396226, 119.64883533333334 25.33898943396226, 119.64883533333334 25.339783333333333, 119.64850416981133 25.339783333333333, 119.64850416981133 25.33898943396226))",2117.1387773397237,False
1802,21.537720359999998,111.85052316,2,1070.7166666666667,duration_weighted_stop_medoid,berth,"POLYGON((111.85020540000001 21.5371306, 111.85052316 21.5371306, 111.85052316 21.537720359999998, 111.85020540000001 21.537720359999998, 111.85020540000001 21.5371306))",3375.684541946641,False
1805,31.743645925925925,121.19742392592592,2,905.4000000000001,duration_weighted_stop_medoid,berth,"POLYGON((121.197203 31.74352633333333, 121.19742392592592 31.74352633333333, 121.19742392592592 31.743645925925925, 121.197203 31.743645925925925, 121.197203 31.74352633333333))",1791.3274835223476,False
1810,21.43380291304348,111.28770582608696,3,929.4333333333334,duration_weighted_stop_medoid,berth,"POLYGON((111.28760242857143 21.43377614285714, 111.28774166666666 21.43377614285714, 111.28774166666666 21.43382216666667, 111.28760242857143 21.43382216666667, 111.28760242857143 21.43377614285714))",1581.955334947017,False
1812,32.24059045,119.312848175,51,229431.81666666665,duration_weighted_stop_medoid,berth,"POLYGON((119.31243500000001 32.2402772, 119.31301766666667 32.2402772, 119.31301766666667 32.24064475, 119.31243500000001 32.24064475, 119.31243500000001 32.2402772))",33140.783319343325,True
1813,32.093196166666665,119.92917783333333,2,349.41666666666663,duration_weighted_stop_medoid,berth,"POLYGON((119.92915057142856 32.093168428571424, 119.92917783333333 32.093168428571424, 119.92917783333333 32.093196166666665, 119.92915057142856 32.093196166666665, 119.92915057142856 32.093168428571424))",366.8588191917946,False
1814,31.28420957142857,121.75048000000001,3,482.71666666666664,duration_weighted_stop_medoid,berth,"POLYGON((121.75003155555555 31.283896222222225, 121.75070466666666 31.283896222222225, 121.75070466666666 31.284696666666665, 121.75003155555555 31.284696666666665, 121.75003155555555 31.283896222222225))",2536.2682115666967,False
1818,32.03751073898305,119.93367913220338,2,8888.95,duration_weighted_stop_medoid,berth,"POLYGON((119.93330276923076 32.03751073898305, 119.93367913220338 32.03751073898305, 119.93367913220338 32.038323, 119.93330276923076 32.038323, 119.93330276923076 32.03751073898305))",1396.366567064387,False
1819,32.065182,120.46373246666667,2,594.3666666666667,duration_weighted_stop_medoid,berth,"POLYGON((120.46373246666667 32.065182, 120.46397821052632 32.065182, 120.46397821052632 32.06545657894736, 120.46373246666667 32.06545657894736, 120.46373246666667 32.065182))",528.1104135942182,False
1820,24.408783,118.3635304125,3,2418.0833333333335,duration_weighted_stop_medoid,berth,"POLYGON((118.3633667 24.40860042857143, 118.36366699999999 24.40860042857143, 118.36366699999999 24.4091243, 118.3633667 24.4091243, 118.3633667 24.40860042857143))",1966.7963331816857,False
1821,39.04859082222222,117.7673951111111,2,1829.9166666666665,duration_weighted_stop_medoid,berth,"POLYGON((117.7673951111111 39.04855833333333, 117.7674152 39.04855833333333, 117.7674152 39.04859082222222, 117.7673951111111 39.04859082222222, 117.7673951111111 39.04855833333333))",1181.5371853352085,False
1823,34.30454914285714,119.72719892857143,4,1746.9,duration_weighted_stop_medoid,berth,"POLYGON((119.72713166666666 34.3042716, 119.7272213 34.3042716, 119.7272213 34.304617666666665, 119.72713166666666 34.304617666666665, 119.72713166666666 34.3042716))",24917.809149416928,True
1824,31.921057400000002,120.8870854,4,1095.1166666666668,duration_weighted_stop_medoid,berth,"POLYGON((120.88678564285715 31.92090022222222, 120.88741128571428 31.92090022222222, 120.88741128571428 31.921971000000003, 120.88678564285715 31.921971000000003, 120.88678564285715 31.92090022222222))",2024.7980374858985,False
1826,29.89028991468254,121.95010057936508,2,25411.36666666667,duration_weighted_stop_medoid,berth,"POLYGON((121.95010057936508 29.89028991468254, 121.95014696261681 29.89028991468254, 121.95014696261681 29.890315573208724, 121.95010057936508 29.890315573208724, 121.95010057936508 29.89028991468254))",418.7533973789274,False
1828,36.006917841269846,120.25112185714285,2,2329.0499999999997,duration_weighted_stop_medoid,berth,"POLYGON((120.25082661111111 36.0064165, 120.25112185714285 36.0064165, 120.25112185714285 36.006917841269846, 120.25082661111111 36.006917841269846, 120.25082661111111 36.0064165))",2542.5310033438404,False
1829,22.690827428571428,115.04845407142857,3,1195.2166666666667,duration_weighted_stop_medoid,berth,"POLYGON((115.04842727777776 22.690668111111112, 115.04849265 22.690668111111112, 115.04849265 22.691139999999997, 115.04842727777776 22.691139999999997, 115.04842727777776 22.690668111111112))",3036.567324596541,False
1830,23.71508163636364,117.54725054545453,3,1522.5166666666669,duration_weighted_stop_medoid,berth,"POLYGON((117.545969 23.714577333333335, 117.54725054545453 23.714577333333335, 117.54725054545453 23.71508163636364, 117.545969 23.71508163636364, 117.545969 23.714577333333335))",3262.0226812281617,False
1831,32.04065063265306,120.73190695918368,19,33542.899999999994,duration_weighted_stop_medoid,berth,"POLYGON((120.73183133333333 32.04045766666667, 120.73193254545454 32.04045766666667, 120.73193254545454 32.040706, 120.73183133333333 32.040706, 120.73183133333333 32.04045766666667))",24.571219573212417,True
