terminal_id,lat,lon,berth_count,dwell_minutes,center_method,polygon
74,35.31650235211267,119.51573874647887,2,83874.23333333334,duration_weighted_berth_medoid,"POLYGON ((119.510398 35.302094, 119.520795 35.302094, 119.520795 35.323741, 119.510398 35.323741, 119.510398 35.302094))"
75,34.32600646060606,119.74893588030302,1,25036.466666666667,duration_weighted_berth_medoid,"POLYGON ((119.744004 34.321926, 119.753945 34.321926, 119.753945 34.33011, 119.744004 34.33011, 119.744004 34.321926))"
76,32.02526875,120.77957128125,3,23691.850000000002,duration_weighted_berth_medoid,"POLYGON ((120.773531 32.019252, 120.79132 32.019252, 120.79132 32.029679, 120.773531 32.029679, 120.773531 32.019252))"
77,32.13089662962963,121.50040114814816,7,216090.2166666667,duration_weighted_berth_medoid,"POLYGON ((121.493988 32.115811, 121.508928 32.115811, 121.508928 32.139177, 121.493988 32.139177, 121.493988 32.115811))"
78,35.367758055555555,119.54859058333334,3,112254.90000000001,duration_weighted_berth_medoid,"POLYGON ((119.54232 35.359365, 119.557607 35.359365, 119.557607 35.380256, 119.54232 35.380256, 119.54232 35.359365))"
79,39.9262098,119.64679563333334,5,73230.34999999999,duration_weighted_berth_medoid,"POLYGON ((119.638041 39.916516, 119.654425 39.916516, 119.654425 39.931149, 119.638041 39.931149, 119.638041 39.916516))"
80,38.948408875,121.8477016875,2,110245.99999999999,duration_weighted_berth_medoid,"POLYGON ((121.84256 38.944395, 121.853062 38.944395, 121.853062 38.95367, 121.84256 38.95367, 121.84256 38.944395))"
81,32.000552666666664,120.75446955555556,1,326.9666666666667,duration_weighted_berth_medoid,"POLYGON ((120.748541 31.996363, 120.759402 31.996363, 120.759402 32.005083, 120.748541 32.005083, 120.748541 31.996363))"
82,31.38006101818182,121.498738,1,67159.48333333334,duration_weighted_berth_medoid,"POLYGON ((121.493698 31.375763, 121.503899 31.375763, 121.503899 31.385206, 121.493698 31.385206, 121.493698 31.375763))"
83,31.970610264705883,120.43600247058825,2,47277.883333333324,duration_weighted_berth_medoid,"POLYGON ((120.441726 31.964236, 120.441726 31.975498, 120.422972 31.975498, 120.422972 31.964236, 120.441726 31.964236))"
84,31.966207114348144,120.36973242024763,3,75659.98333333332,duration_weighted_berth_medoid,"POLYGON ((120.364241 31.960523, 120.379888 31.960523, 120.379888 31.971047, 120.364241 31.971047, 120.364241 31.960523))"
85,30.002775504237285,122.07174018559323,3,141203.08333333334,duration_weighted_berth_medoid,"POLYGON ((122.075877 29.9946, 122.075877 30.007149, 122.061646 30.007149, 122.061646 29.9946, 122.075877 29.9946))"
86,38.979260764705884,121.75923041176469,1,519.0333333333333,duration_weighted_berth_medoid,"POLYGON ((121.754392 38.97542, 121.76511 38.97542, 121.76511 38.983544, 121.754392 38.983544, 121.754392 38.97542))"
87,38.076094761904756,118.94679631746031,2,32129.633333333335,duration_weighted_berth_medoid,"POLYGON ((118.9405 38.071513, 118.959507 38.071513, 118.959507 38.082328, 118.9405 38.082328, 118.9405 38.071513))"
88,30.642370357798164,121.18136970642202,1,67315.79999999999,duration_weighted_berth_medoid,"POLYGON ((121.173743 30.636962, 121.187464 30.636962, 121.187464 30.647124, 121.173743 30.647124, 121.173743 30.636962))"
89,31.989924552941176,119.95774698823529,1,25244.98333333333,duration_weighted_berth_medoid,"POLYGON ((119.952535 31.984946, 119.963426 31.984946, 119.963426 31.994229, 119.952535 31.994229, 119.952535 31.984946))"
90,38.9992248362069,121.89584688793103,2,17502.88333333333,duration_weighted_berth_medoid,"POLYGON ((121.886276 38.992804, 121.900718 38.992804, 121.900718 39.002985, 121.886276 39.002985, 121.886276 38.992804))"
91,31.36991652173913,121.50149104347827,1,27815.666666666664,duration_weighted_berth_medoid,"POLYGON ((121.496323 31.365609, 121.50645 31.365609, 121.50645 31.374313, 121.496323 31.374313, 121.496323 31.365609))"
92,25.698951680851064,119.60481808510639,1,43963.666666666664,duration_weighted_berth_medoid,"POLYGON ((119.599347 25.693506, 119.61109 25.693506, 119.61109 25.705603, 119.599347 25.705603, 119.599347 25.693506))"
93,40.80377611111111,121.04270253703704,2,23243.483333333337,duration_weighted_berth_medoid,"POLYGON ((121.037548 40.796469, 121.049964 40.796469, 121.049964 40.807637, 121.037548 40.807637, 121.037548 40.796469))"
94,25.582997735909824,119.68708955233495,6,254028.18333333332,duration_weighted_berth_medoid,"POLYGON ((119.698491 25.573643, 119.698491 25.59298, 119.67794 25.59298, 119.67794 25.573643, 119.698491 25.573643))"
95,23.516862166666666,116.40558596666666,2,97750.08333333334,duration_weighted_berth_medoid,"POLYGON ((116.399587 23.509851, 116.415428 23.509851, 116.415428 23.521486, 116.399587 23.521486, 116.399587 23.509851))"
96,25.756375333333335,119.63228164444445,1,70904.79999999999,duration_weighted_berth_medoid,"POLYGON ((119.626836 25.747996, 119.637556 25.747996, 119.637556 25.765466, 119.626836 25.765466, 119.626836 25.747996))"
97,38.97865102,121.80572694,2,9439.266666666666,duration_weighted_berth_medoid,"POLYGON ((121.796508 38.974271, 121.811118 38.974271, 121.811118 38.985405, 121.796508 38.985405, 121.796508 38.974271))"
98,31.278081133333334,121.7376649,1,19128.61666666667,duration_weighted_berth_medoid,"POLYGON ((121.732157 31.273675, 121.742829 31.273675, 121.742829 31.282837, 121.732157 31.282837, 121.732157 31.273675))"
99,40.287936538461544,122.09309257692308,10,135537.13333333336,duration_weighted_berth_medoid,"POLYGON ((122.102006 40.276994, 122.102006 40.294699, 122.084047 40.294699, 122.084047 40.276994, 122.102006 40.276994))"
100,39.100885057142854,118.50166074285714,2,71027.81666666668,duration_weighted_berth_medoid,"POLYGON ((118.493615 39.092149, 118.511657 39.092149, 118.511657 39.106568, 118.493615 39.106568, 118.493615 39.092149))"
101,30.053475361445784,121.97718909638554,5,40038.36666666667,duration_weighted_berth_medoid,"POLYGON ((121.985706 30.044229, 121.985706 30.064185, 121.963973 30.064185, 121.963973 30.044229, 121.985706 30.044229))"
102,26.010634875,119.4804391875,4,90562.28333333333,duration_weighted_berth_medoid,"POLYGON ((119.470163 25.994352, 119.493079 25.994352, 119.493079 26.016964, 119.470163 26.016964, 119.470163 25.994352))"
103,25.98271222,119.4494303,2,15276.550000000001,duration_weighted_berth_medoid,"POLYGON ((119.441735 25.977226, 119.455411 25.977226, 119.455411 25.987549, 119.441735 25.987549, 119.441735 25.977226))"
104,31.32609219587629,121.5546762371134,5,123302.46666666669,duration_weighted_berth_medoid,"POLYGON ((121.565745 31.317123, 121.565745 31.334632, 121.549087 31.334632, 121.549087 31.317123, 121.565745 31.317123))"
105,23.495338098360655,116.40990136065574,1,4865.3,duration_weighted_berth_medoid,"POLYGON ((116.404867 23.490499, 116.41484 23.490499, 116.41484 23.499941, 116.404867 23.499941, 116.404867 23.490499))"
106,40.80744970852018,121.06453639013453,3,80555.21666666666,duration_weighted_berth_medoid,"POLYGON ((121.071269 40.802125, 121.071269 40.814282, 121.051048 40.814282, 121.051048 40.802125, 121.071269 40.802125))"
107,35.33604169230769,119.53415576923076,1,9362.116666666665,duration_weighted_berth_medoid,"POLYGON ((119.529084 35.331249, 119.539261 35.331249, 119.539261 35.340195, 119.529084 35.340195, 119.529084 35.331249))"
108,31.28605420689655,121.5672221551724,1,63570.5,duration_weighted_berth_medoid,"POLYGON ((121.572338 31.280771, 121.572338 31.290354, 121.563727 31.290354, 121.563727 31.280771, 121.572338 31.280771))"
109,31.57301436734694,121.49916197959185,1,12641.633333333333,duration_weighted_berth_medoid,"POLYGON ((121.493511 31.568651, 121.504288 31.568651, 121.504288 31.577543, 121.493511 31.577543, 121.493511 31.568651))"
