terminal_id,reference_pid,reference_name,center_distance_m,predicted_area_m2,reference_area_m2,area_ratio_predicted_to_reference,intersection_area_m2,iou,predicted_area_precision,reference_area_recall
361,"1,540",大麦屿,300.02973210321056,1350021.4475331176,1397056.331939576,0.9663328648021241,771238.8346681363,0.390334868485156,0.5712789497362537,0.5520456240997826
362,"2,116",梅津码头,607.1315360690623,878373.7011159032,1231173.2978419156,0.7134444051504174,532698.0539526761,0.3378244033076604,0.6064594753644446,0.4326751196492204
363,"2,027",南京西坝电厂码头,383.7234502354097,1702282.2030610237,671500.1449150103,2.535043686813316,671392.5052190132,0.39438234906976,0.39440728688329296,0.9998397026466602
364,"2,049",扬州国信扬二电,248.1006468447054,829563.0281751981,482322.47566109046,1.7199344215468415,344307.5070464553,0.3558447052214665,0.41504683231102224,0.713853333445707
365,"2,041",华电句容码头,417.9222754654385,1064710.364519025,1037157.1560497826,1.0265660881849228,594112.155000757,0.39403750009334154,0.558003542371021,0.5728275136851488
366,"1,952",锦州港煤码头,347.59009529194714,816506.2132645433,1334718.4904378909,0.6117441386435474,537964.9233636948,0.3334645355447573,0.6588620081809435,0.4030549716796092
367,"1,943",常熟电厂,945.1892652572984,848656.2086262278,3128898.142201512,0.27123165090606244,564166.3999764541,0.16528048030278925,0.6647761416719087,0.18030833038863422
368,"2,104",南通华能电厂码头,830.1189954021646,818492.116240678,3492063.1726085613,0.2343864001833812,597092.1331403445,0.16079118281338126,0.7295026076522029,0.17098549013198933
369,"1,454",永新散货码头_散货泊位,436.8415752748066,1139019.3095261576,912393.5459966115,1.2483859783137787,583181.8362727801,0.3972003238091814,0.5120034677159152,0.6391779499445801
372,"1,229",宁德福鼎杨歧码头,220.57619903115204,1175584.6539143662,571234.6453897513,2.057971559327024,537751.2054505909,0.4447650286897218,0.45743299188198033,0.941384087590985
373,"1,204",新会新港码头,81.2597992829261,873929.1432808066,189614.61078389653,4.608975751751653,189614.61078389653,0.21696794556142923,0.21696794556142923,1.0
374,"1,865",东莞麻涌码头,407.35034030184335,1931467.0168407068,1262456.6326912213,1.5299274183568061,749034.5769789756,0.30636750983423305,0.3878060409253939,0.5933150950161618
376,"1,847",龙眼港马兰湾船厂,1196.4035171098278,1968304.144698538,3947093.244620668,0.4986718130819583,1284437.7543238448,0.2773588749548951,0.6525606105049213,0.3254135827863587
377,"1,120",潮州虎屿码头,555.63364445008,788459.8428720594,3348927.577110405,0.23543651653177153,776472.8678136009,0.23103023173038653,0.9847969745487677,0.23185716917878954
